XID,Unit Type,Unit Size,Area Type,Price,Possession Date
413980,2 BHK,1311 sq.ft,Super Area,82.6 Lac,Possession by Dec'24
413980,2 BHK,1338 sq.ft,Super Area,84.3 Lac,Possession by Dec'24
413980,2 BHK,1344 sq.ft,Super Area,84.7 Lac,Possession by Dec'24
413980,2 BHK,1381 sq.ft,Super Area,87 Lac,Possession by Dec'24
424417,3 BHK,1500 sq.ft,Super Area,1.40 Cr,Possession by Jan'28
424417,3 BHK,1505 sq.ft,Super Area,1.41 Cr,Possession by Jan'28
424417,3 BHK,1510 sq.ft,Super Area,1.41 Cr,Possession by Jan'28
424417,3 BHK,1515 sq.ft,Super Area,1.42 Cr,Possession by Jan'28
424417,3 BHK,1520 sq.ft,Super Area,1.42 Cr,Possession by Jan'28
424417,3 BHK,1525 sq.ft,Super Area,1.43 Cr,Possession by Jan'28
424417,3 BHK,1530 sq.ft,Super Area,1.43 Cr,Possession by Jan'28
424417,3 BHK,1535 sq.ft,Super Area,1.43 Cr,Possession by Jan'28
424417,3 BHK,1540 sq.ft,Super Area,1.44 Cr,Possession by Jan'28
424417,3 BHK,1545 sq.ft,Super Area,1.44 Cr,Possession by Jan'28
424417,3 BHK,1570 sq.ft,Super Area,1.47 Cr,Possession by Jan'28
424417,3 BHK,1600 sq.ft,Super Area,1.50 Cr,Possession by Jan'28
424417,3 BHK,1610 sq.ft,Super Area,1.50 Cr,Possession by Jan'28
424417,2 BHK,1192 sq.ft,Super Area,1.11 Cr,Possession by Jan'28
424417,2 BHK,1200 sq.ft,Super Area,1.12 Cr,Possession by Jan'28
424417,2 BHK,1205 sq.ft,Super Area,1.13 Cr,Possession by Jan'28
424417,2 BHK,1210 sq.ft,Super Area,1.13 Cr,Possession by Jan'28
424417,2 BHK,1215 sq.ft,Super Area,1.13 Cr,Possession by Jan'28
424417,2 BHK,1220 sq.ft,Super Area,1.14 Cr,Possession by Jan'28
424417,2 BHK,1225 sq.ft,Super Area,1.14 Cr,Possession by Jan'28
424417,2 BHK,1230 sq.ft,Super Area,1.15 Cr,Possession by Jan'28
424417,2 BHK,1235 sq.ft,Super Area,1.15 Cr,Possession by Jan'28
424417,2 BHK,1240 sq.ft,Super Area,1.16 Cr,Possession by Jan'28
424417,2 BHK,1243 sq.ft,Super Area,1.16 Cr,Possession by Jan'28
424417,2 BHK,1244 sq.ft,Super Area,1.16 Cr,Possession by Jan'28
424417,2 BHK,1245 sq.ft,Super Area,1.16 Cr,Possession by Jan'28
424417,2 BHK,1290 sq.ft,Super Area,1.20 Cr,Possession by Jan'28
424417,2 BHK,1322 sq.ft,Super Area,1.23 Cr,Possession by Jan'28
424417,2 BHK,1333 sq.ft,Super Area,1.25 Cr,Possession by Jan'28
411449,3 BHK,1921 sq.ft,Super Area,1.61 Cr,Possession by Jan'30
411449,3 BHK,1967 sq.ft,Super Area,1.43 Cr,Possession by Jan'30
411449,3 BHK,1991 sq.ft,Super Area,1.45 Cr,Possession by Jan'30
411449,3 BHK,1992 sq.ft,Super Area,1.45 Cr,Possession by Jan'30
411449,3 BHK,1996 sq.ft,Super Area,1.43 Cr,Possession by Jan'30
411449,4 BHK,3015 sq.ft,Super Area,2.15 Cr,Possession by Jan'30
411449,4 BHK,3030 sq.ft,Super Area,2.16 Cr,Possession by Jan'30
411449,4 BHK,3117 sq.ft,Super Area,2.15 Cr,Possession by Jan'30
411449,4 BHK villa,3695 sq.ft,Super Area,3.05 Cr,Possession by Jan'30
430213,4 BHK villa,3607 sq.ft,Super Area,4.79 Cr,Possession by Sep'27
430213,4 BHK villa,3732 sq.ft,Super Area,5 Cr,Possession by Sep'27
430213,4 BHK villa,3824 sq.ft,Super Area,5 Cr,Possession by Sep'27
430213,4 BHK villa,4034 sq.ft,Super Area,5.44 Cr,Possession by Sep'27
430213,4 BHK villa,4156 sq.ft,Super Area,5.60 Cr,Possession by Sep'27
430213,4 BHK villa,5236 sq.ft,Super Area,7 Cr,Possession by Sep'27
427979,3 BHK,1452 sq.ft,Super Area,1.73 Cr,Possession by Nov'28
427979,3 BHK,1457 sq.ft,Super Area,1.74 Cr,Possession by Nov'28
427979,3 BHK,1459 sq.ft,Super Area,1.74 Cr,Possession by Nov'28
427979,3 BHK,1482 sq.ft,Super Area,1.77 Cr,Possession by Nov'28
427979,3 BHK,1651 sq.ft,Super Area,2.39 Cr,Possession by Nov'28
427979,3 BHK,1654 sq.ft,Super Area,1.97 Cr,Possession by Nov'28
427979,3 BHK,1655 sq.ft,Super Area,1.97 Cr,Possession by Nov'28
427979,3 BHK,1660 sq.ft,Super Area,1.98 Cr,Possession by Nov'28
427979,3 BHK,1666 sq.ft,Super Area,1.99 Cr,Possession by Nov'28
427979,3 BHK,1667 sq.ft,Super Area,1.99 Cr,Possession by Nov'28
427979,2 BHK,1171 sq.ft,Super Area,1.39 Cr,Possession by Nov'28
427979,2 BHK,1181 sq.ft,Super Area,1.41 Cr,Possession by Nov'28
375852,3,BHK Flat 931 sq.ft,Area Not Available,"₹ 90 Lac
₹78.1K EMI",Under Construction
375852,2,BHK Builder Floor 1061 sq.ft,Area Not Available,"₹ 68.5 Lac
₹59.4K EMI",Ready to Move
375852,2,BHK Flat 900 sq.ft,Area Not Available,"₹ 79.5 Lac
₹69.0K EMI",Under Construction
375852,,Size Not Available,Area Not Available,,
375852,,Size Not Available,Area Not Available,,
375852,,Size Not Available,Area Not Available,,
375852,,Size Not Available,Area Not Available,,
375852,,Size Not Available,Area Not Available,,
375852,,Size Not Available,Area Not Available,,
375852,,Size Not Available,Area Not Available,,
427272,3 BHK,1295 sq.ft,Super Area,86.9 Lac,Possession by Dec'25
427272,3 BHK,1300 sq.ft,Super Area,84.5 Lac,Possession by Dec'25
427272,3 BHK,1600 sq.ft,Super Area,1.04 Cr,Possession by Dec'25
427272,3 BHK,1655 sq.ft,Super Area,1.14 Cr,Possession by Dec'25
427272,3 BHK,1680 sq.ft,Super Area,1.10 Cr,Possession by Dec'25
427272,2 BHK,1135 sq.ft,Super Area,76.1 Lac,Possession by Dec'25
427272,2 BHK,1140 sq.ft,Super Area,76.5 Lac,Possession by Dec'25
427272,3 BHK,1680 sq.ft,Super Area,1.26 Cr,Possession by Dec'25
423416,3,BHK Flat 920 sq.ft,Area Not Available,Call for Price,Under Construction
423416,3,BHK Flat 1078 sq.ft,Area Not Available,Call for Price,Under Construction
418615,3 BHK,1007 sq.ft,Super Area,2.77 Cr,Possession by Aug'29
418615,3 BHK,1009 sq.ft,Super Area,2.78 Cr,Possession by Aug'29
418615,3 BHK,1218 sq.ft,Super Area,3.36 Cr,Possession by Aug'29
418615,3 BHK,1255 sq.ft,Super Area,3.46 Cr,Possession by Aug'29
418615,2 BHK,761 sq.ft,Super Area,2.09 Cr,Possession by Aug'29
418615,2 BHK,766 sq.ft,Super Area,2.18 Cr,Possession by Aug'29
418615,2 BHK,769 sq.ft,Super Area,2.12 Cr,Possession by Aug'29
418615,2 BHK,776 sq.ft,Super Area,2.14 Cr,Possession by Aug'29
402881,3 BHK,1315 sq.ft,Super Area,68.4 Lac,Possession by Feb'25
402881,3 BHK,1330 sq.ft,Super Area,69.1 Lac,Possession by Feb'25
402881,3 BHK,1380 sq.ft,Super Area,71.6 Lac,Possession by Feb'25
402881,3 BHK,1430 sq.ft,Super Area,74 Lac,Possession by Feb'25
402881,3 BHK,1515 sq.ft,Super Area,78.2 Lac,Possession by Feb'25
402881,2 BHK,960 sq.ft,Super Area,49.1 Lac,Possession by Feb'25
402881,2 BHK,1010 sq.ft,Super Area,53.5 Lac,Possession by Feb'25
402881,2 BHK,1020 sq.ft,Super Area,51.9 Lac,Possession by Feb'25
402881,2 BHK,1050 sq.ft,Super Area,53.3 Lac,Possession by Feb'25
402881,2 BHK,1055 sq.ft,Super Area,53.5 Lac,Possession by Feb'25
402881,2 BHK,1090 sq.ft,Super Area,57.4 Lac,Possession by Feb'25
402881,2 BHK,1095 sq.ft,Super Area,55.4 Lac,Possession by Feb'25
402881,2 BHK,1105 sq.ft,Super Area,55.8 Lac,Possession by Feb'25
402881,2 BHK,1115 sq.ft,Super Area,56.3 Lac,Possession by Feb'25
402881,2 BHK,1125 sq.ft,Super Area,59.1 Lac,Possession by Feb'25
402881,2 BHK,1145 sq.ft,Super Area,60.1 Lac,Possession by Feb'25
402881,1 BHK,615 sq.ft,Super Area,32.9 Lac,Possession by Feb'25
306221,4 BHK villa,1937 sq.ft,Super Area,2.86 Cr,Possession by Dec'25
306221,4 BHK villa,2036 sq.ft,Super Area,2.82 Cr,Possession by Dec'25
306221,4 BHK villa,2323 sq.ft,Super Area,3.36 Cr,Possession by Dec'25
306221,4 BHK villa,2324 sq.ft,Super Area,3.25 Cr,Possession by Dec'25
306221,4 BHK villa,2444 sq.ft,Super Area,2.13 Cr,Possession by Dec'25
306221,4 BHK villa,2446 sq.ft,Super Area,2.09 Cr,Possession by Dec'25
306221,4 BHK villa,2840 sq.ft,Super Area,2.47 Cr,Possession by Dec'25
306221,4 BHK villa,3328 sq.ft,Super Area,2.82 Cr,Possession by Dec'25
306221,4 BHK villa,3377 sq.ft,Super Area,2.86 Cr,Possession by Dec'25
306221,4 BHK villa,3463 sq.ft,Super Area,3.02 Cr,Possession by Dec'25
306221,4 BHK villa,3835 sq.ft,Super Area,3.25 Cr,Possession by Dec'25
306221,4 BHK villa,3853 sq.ft,Super Area,3.36 Cr,Possession by Dec'25
282227,3 BHK,1464 sq.ft,Super Area,13.33 Cr,Possession by Dec'26
282227,3 BHK,1716 sq.ft,Super Area,18.01 Cr,Possession by Dec'26
282227,4 BHK,1721 sq.ft,Super Area,18.07 Cr,Possession by Dec'26
282227,4 BHK,1981 sq.ft,Super Area,18.04 Cr,Possession by Dec'26
282227,4 BHK,2139 sq.ft,Super Area,22.45 Cr,Possession by Dec'26
282227,4 BHK,2337 sq.ft,Super Area,21.28 Cr,Possession by Dec'26
282227,4 BHK,2476 sq.ft,Super Area,25.99 Cr,Possession by Dec'26
282227,4 BHK,2555 sq.ft,Super Area,26.82 Cr,Possession by Dec'26
282227,4 BHK,2776 sq.ft,Super Area,29.14 Cr,Possession by Dec'26
282227,4 BHK,2832 sq.ft,Super Area,29.73 Cr,Possession by Dec'26
282227,4 BHK,2919 sq.ft,Super Area,26.58 Cr,Possession by Dec'26
282227,4 BHK,3061 sq.ft,Super Area,32.14 Cr,Possession by Dec'26
282227,4 BHK,3064 sq.ft,Super Area,32.17 Cr,Possession by Dec'26
282227,4 BHK,3125 sq.ft,Super Area,28.45 Cr,Possession by Dec'26
282227,4 BHK,4334 sq.ft,Super Area,45.50 Cr,Possession by Dec'26
407935,5 BHK villa,2136 sq.ft,Super Area,1.65 Cr,Possession by Apr'26
407935,5 BHK villa,2141 sq.ft,Super Area,1.66 Cr,Possession by Apr'26
407935,5 BHK villa,2481 sq.ft,Super Area,1.92 Cr,Possession by Apr'26
407935,5 BHK villa,2482 sq.ft,Super Area,1.92 Cr,Possession by Apr'26
407935,5 BHK villa,2483 sq.ft,Super Area,1.92 Cr,Possession by Apr'26
407935,5 BHK villa,2484 sq.ft,Super Area,1.92 Cr,Possession by Apr'26
407935,5 BHK villa,2485 sq.ft,Super Area,1.93 Cr,Possession by Apr'26
432547,3 BHK,1512 sq.ft,Super Area,1.51 Cr,Possession by Dec'27
432547,3 BHK,1560 sq.ft,Super Area,1.56 Cr,Possession by Dec'27
432547,3 BHK,1561 sq.ft,Super Area,1.56 Cr,Possession by Dec'27
432547,3 BHK,1567 sq.ft,Super Area,1.56 Cr,Possession by Dec'27
432547,3 BHK,1602 sq.ft,Super Area,1.60 Cr,Possession by Dec'27
432547,3 BHK,1603 sq.ft,Super Area,1.60 Cr,Possession by Dec'27
432547,3 BHK,1608 sq.ft,Super Area,1.60 Cr,Possession by Dec'27
432547,3 BHK,1682 sq.ft,Super Area,1.68 Cr,Possession by Dec'27
432547,3 BHK,1683 sq.ft,Super Area,1.68 Cr,Possession by Dec'27
432547,3 BHK,1685 sq.ft,Super Area,1.68 Cr,Possession by Dec'27
432547,3 BHK,2046 sq.ft,Super Area,2.04 Cr,Possession by Dec'27
432547,3 BHK,2047 sq.ft,Super Area,2.04 Cr,Possession by Dec'27
432547,3 BHK,2048 sq.ft,Super Area,2.04 Cr,Possession by Dec'27
432547,3 BHK,2049 sq.ft,Super Area,2.04 Cr,Possession by Dec'27
432547,2 BHK,1149 sq.ft,Super Area,1.14 Cr,Possession by Dec'27
432547,2 BHK,1283 sq.ft,Super Area,1.28 Cr,Possession by Dec'27
432547,4 BHK,2721 sq.ft,Super Area,2.72 Cr,Possession by Dec'27
432547,4 BHK,2731 sq.ft,Super Area,2.79 Cr,Possession by Dec'27
432547,4 BHK,2733 sq.ft,Super Area,2.79 Cr,Possession by Dec'27
432547,4 BHK,2735 sq.ft,Super Area,2.73 Cr,Possession by Dec'27
425249,3 BHK,997 sq.ft,Super Area,1.68 Cr,Possession by Dec'29
425249,3 BHK,1036 sq.ft,Super Area,1.75 Cr,Possession by Dec'29
425249,3 BHK,1122 sq.ft,Super Area,1.89 Cr,Possession by Dec'29
425249,3 BHK,1197 sq.ft,Super Area,2.02 Cr,Possession by Dec'29
425249,2 BHK,628 sq.ft,Super Area,1.02 Cr,Possession by Dec'29
425249,2 BHK,702 sq.ft,Super Area,1.14 Cr,Possession by Dec'29
425249,2 BHK,782 sq.ft,Super Area,1.27 Cr,Possession by Dec'29
425249,4 BHK,1860 sq.ft,Super Area,2.99 Cr,Possession by Dec'29
425249,4 BHK,2233 sq.ft,Super Area,3.59 Cr,Possession by Dec'29
403086,2 BHK,849 sq.ft,Super Area,87.2 Lac,Possession by Aug'27
403086,2 BHK,878 sq.ft,Super Area,90 Lac,Possession by Aug'27
403086,2 BHK,881 sq.ft,Super Area,90.3 Lac,Possession by Aug'27
403086,2 BHK,883 sq.ft,Super Area,90.5 Lac,Possession by Aug'27
376145,3 BHK,1254 sq.ft,Super Area,97.4 Lac,Possession by Mar'26
376145,3 BHK,1255 sq.ft,Super Area,1.03 Cr,Possession by Mar'26
376145,3 BHK,1897 sq.ft,Super Area,1.47 Cr,Possession by Mar'26
376145,3 BHK,1898 sq.ft,Super Area,1.56 Cr,Possession by Mar'26
376145,2 BHK,949 sq.ft,Super Area,78.5 Lac,Possession by Mar'26
376145,2 BHK,986 sq.ft,Super Area,81.5 Lac,Possession by Mar'26
376145,2 BHK,1034 sq.ft,Super Area,85.5 Lac,Possession by Mar'26
432510,3 BHK,1252 sq.ft,Super Area,1.37 Cr,Possession by Jan'31
432510,3 BHK,1361 sq.ft,Super Area,1.49 Cr,Possession by Jan'31
432510,2 BHK,929 sq.ft,Super Area,1.02 Cr,Possession by Jan'31
432510,4 BHK,3353 sq.ft,Super Area,3.68 Cr,Possession by Jan'31
411425,3 BHK,1760 sq.ft,Super Area,2 Cr,Possession by Dec'26
411425,3 BHK,1920 sq.ft,Super Area,2.16 Cr,Possession by Dec'26
411425,2 BHK,1225 sq.ft,Super Area,1.44 Cr,Possession by Dec'26
411425,4 BHK,2580 sq.ft,Super Area,3 Cr,Possession by Dec'26
374540,Residential,Plot undefined sq.ft,Area Not Available,Call for Price,
374540,Residential,Plot undefined sq.ft,Area Not Available,Call for Price,
374540,Residential,Plot undefined sq.ft,Area Not Available,Call for Price,
374540,,Size Not Available,Area Not Available,,
374540,,Size Not Available,Area Not Available,,
374540,,Size Not Available,Area Not Available,,
374540,,Size Not Available,Area Not Available,,
374540,,Size Not Available,Area Not Available,,
402421,3 BHK villa,2005 sq.ft,Super Area,2.16 Cr,Possession by Sep'25
402421,3 BHK villa,2034 sq.ft,Super Area,2.19 Cr,Possession by Sep'25
402421,4 BHK villa,2860 sq.ft,Super Area,3.06 Cr,Possession by Sep'25
402421,4 BHK villa,3022 sq.ft,Super Area,3.23 Cr,Possession by Sep'25
402990,Residential,Plot undefined sq.ft,Area Not Available,Call for Price,
402990,Residential,Plot undefined sq.ft,Area Not Available,Call for Price,
402990,Residential,Plot undefined sq.ft,Area Not Available,Call for Price,
424173,3 BHK,1670 sq.ft,Super Area,1.70 Cr,Possession by Sep'28
424173,3 BHK,1680 sq.ft,Super Area,1.71 Cr,Possession by Sep'28
424173,3 BHK,1690 sq.ft,Super Area,1.72 Cr,Possession by Sep'28
424173,3 BHK,1700 sq.ft,Super Area,1.73 Cr,Possession by Sep'28
424173,3 BHK,1710 sq.ft,Super Area,1.74 Cr,Possession by Sep'28
424173,3 BHK,1720 sq.ft,Super Area,1.75 Cr,Possession by Sep'28
424173,3 BHK,1730 sq.ft,Super Area,1.76 Cr,Possession by Sep'28
424173,3 BHK,1740 sq.ft,Super Area,1.77 Cr,Possession by Sep'28
424173,3 BHK,1750 sq.ft,Super Area,1.78 Cr,Possession by Sep'28
424173,3 BHK,1760 sq.ft,Super Area,1.79 Cr,Possession by Sep'28
424173,3 BHK,1770 sq.ft,Super Area,1.80 Cr,Possession by Sep'28
424173,3 BHK,1780 sq.ft,Super Area,1.81 Cr,Possession by Sep'28
424173,3 BHK,1790 sq.ft,Super Area,1.82 Cr,Possession by Sep'28
424173,3 BHK,1800 sq.ft,Super Area,1.83 Cr,Possession by Sep'28
424173,3 BHK,1810 sq.ft,Super Area,1.84 Cr,Possession by Sep'28
424173,3 BHK,1830 sq.ft,Super Area,1.86 Cr,Possession by Sep'28
424173,3 BHK,1840 sq.ft,Super Area,1.87 Cr,Possession by Sep'28
424173,3 BHK,1850 sq.ft,Super Area,1.88 Cr,Possession by Sep'28
424173,3 BHK,1860 sq.ft,Super Area,1.89 Cr,Possession by Sep'28
424173,2 BHK,1785 sq.ft,Super Area,1.82 Cr,Possession by Sep'28
424173,4 BHK,2163 sq.ft,Super Area,2.20 Cr,Possession by Sep'28
424173,4 BHK,2168 sq.ft,Super Area,2.21 Cr,Possession by Sep'28
405318,3 BHK,1407 sq.ft,Super Area,1.48 Cr,Possession by May'27
405318,3 BHK,1428 sq.ft,Super Area,1.50 Cr,Possession by May'27
405318,3 BHK,1431 sq.ft,Super Area,1.51 Cr,Possession by May'27
405318,3 BHK,1438 sq.ft,Super Area,1.51 Cr,Possession by May'27
405318,3 BHK,1453 sq.ft,Super Area,1.53 Cr,Possession by May'27
405318,3 BHK,1458 sq.ft,Super Area,1.53 Cr,Possession by May'27
405318,3 BHK,1699 sq.ft,Super Area,1.79 Cr,Possession by May'27
405318,3 BHK,1858 sq.ft,Super Area,1.96 Cr,Possession by May'27
405318,3 BHK,1866 sq.ft,Super Area,1.96 Cr,Possession by May'27
405318,3 BHK,1892 sq.ft,Super Area,1.99 Cr,Possession by May'27
405318,3 BHK,1902 sq.ft,Super Area,2 Cr,Possession by May'27
405318,2 BHK,1018 sq.ft,Super Area,1.07 Cr,Possession by May'27
405318,2 BHK,1061 sq.ft,Super Area,1.12 Cr,Possession by May'27
405318,2 BHK,1067 sq.ft,Super Area,1.12 Cr,Possession by May'27
405318,2 BHK,1077 sq.ft,Super Area,1.13 Cr,Possession by May'27
405318,2 BHK,1084 sq.ft,Super Area,1.14 Cr,Possession by May'27
405318,2 BHK,1135 sq.ft,Super Area,1.19 Cr,Possession by May'27
405318,2 BHK,1151 sq.ft,Super Area,1.21 Cr,Possession by May'27
405318,4 BHK,2226 sq.ft,Super Area,2.35 Cr,Possession by May'27
405318,4 BHK,2244 sq.ft,Super Area,2.36 Cr,Possession by May'27
405318,4 BHK,2514 sq.ft,Super Area,2.65 Cr,Possession by May'27
405318,4 BHK,2544 sq.ft,Super Area,2.68 Cr,Possession by May'27
405318,4 BHK,2585 sq.ft,Super Area,2.72 Cr,Possession by May'27
405318,4 BHK,2676 sq.ft,Super Area,2.82 Cr,Possession by May'27
405318,4 BHK,2717 sq.ft,Super Area,2.30 Cr,Possession by May'27
405318,4 BHK,3241 sq.ft,Super Area,3.42 Cr,Possession by May'27
427026,3 BHK,1277 sq.ft,Super Area,1.07 Cr,Possession by Mar'26
427026,3 BHK,1413 sq.ft,Super Area,1.18 Cr,Possession by Mar'26
427026,3 BHK,1418 sq.ft,Super Area,1.18 Cr,Possession by Mar'26
427026,3 BHK,1475 sq.ft,Super Area,1.23 Cr,Possession by Mar'26
427026,3 BHK,1494 sq.ft,Super Area,1.24 Cr,Possession by Mar'26
427026,3 BHK,1502 sq.ft,Super Area,1.25 Cr,Possession by Mar'26
427026,3 BHK,1504 sq.ft,Super Area,1.25 Cr,Possession by Mar'26
427026,3 BHK,1551 sq.ft,Super Area,1.29 Cr,Possession by Mar'26
427026,2 BHK,1157 sq.ft,Super Area,98.1 Lac,Possession by Mar'26
427026,2 BHK,1190 sq.ft,Super Area,1 Cr,Possession by Mar'26
426628,Residential plot,1200 sq.ft,Super Area,84 Lac,Possession by Oct'26
426628,Residential plot,1500 sq.ft,Super Area,1.05 Cr,Possession by Oct'26
426628,Residential plot,3300 sq.ft,Super Area,2.31 Cr,Possession by Oct'26
366854,3 BHK,1138 sq.ft,Super Area,1.05 Cr,Possession by Jun'26
366854,3 BHK,1140 sq.ft,Super Area,1.05 Cr,Possession by Jun'26
366854,3 BHK,1141 sq.ft,Super Area,1.06 Cr,Possession by Jun'26
366854,3 BHK,1142 sq.ft,Super Area,1.06 Cr,Possession by Jun'26
366854,3 BHK,1366 sq.ft,Super Area,1.33 Cr,Possession by Jun'26
366854,3 BHK,1500 sq.ft,Super Area,1.46 Cr,Possession by Jun'26
366854,3 BHK,1600 sq.ft,Super Area,1.56 Cr,Possession by Jun'26
366854,3 BHK,1700 sq.ft,Super Area,1.66 Cr,Possession by Jun'26
366854,3 BHK,1800 sq.ft,Super Area,1.75 Cr,Possession by Jun'26
366854,3 BHK,1900 sq.ft,Super Area,1.85 Cr,Possession by Jun'26
366854,2 BHK,1133 sq.ft,Super Area,1.10 Cr,Possession by Jun'26
366854,2 BHK,1367 sq.ft,Super Area,1.33 Cr,Possession by Jun'26
366854,2 BHK,1371 sq.ft,Super Area,1.34 Cr,Possession by Jun'26
426925,3 BHK,1360 sq.ft,Super Area,88.4 Lac,Possession by Apr'25
426925,3 BHK,1400 sq.ft,Super Area,91 Lac,Possession by Apr'25
426925,3 BHK,1425 sq.ft,Super Area,92.6 Lac,Possession by Apr'25
426925,3 BHK,1460 sq.ft,Super Area,94.9 Lac,Possession by Apr'25
426925,3 BHK,1485 sq.ft,Super Area,96.5 Lac,Possession by Apr'25
426925,3 BHK,1525 sq.ft,Super Area,99.1 Lac,Possession by Apr'25
426925,3 BHK,1540 sq.ft,Super Area,1 Cr,Possession by Apr'25
426925,2 BHK,1080 sq.ft,Super Area,70.2 Lac,Possession by Apr'25
426925,2 BHK,1105 sq.ft,Super Area,71.8 Lac,Possession by Apr'25
426925,2 BHK,1125 sq.ft,Super Area,73.1 Lac,Possession by Apr'25
426925,2 BHK,1245 sq.ft,Super Area,80.9 Lac,Possession by Apr'25
426925,2 BHK,1250 sq.ft,Super Area,81.3 Lac,Possession by Apr'25
386352,1,BHK Flat 311 sq.ft,Area Not Available,Call for Price,Ready to Move
379927,3 BHK,735 sq.ft,Super Area,3.81 Cr,Possession by Dec'27
379927,3 BHK,820 sq.ft,Super Area,4.25 Cr,Possession by Dec'27
379927,3 BHK,880 sq.ft,Super Area,4.56 Cr,Possession by Dec'27
379927,3 BHK,1180 sq.ft,Super Area,6.12 Cr,Possession by Dec'27
379927,3 BHK,1200 sq.ft,Super Area,6.23 Cr,Possession by Dec'27
379927,2 BHK,560 sq.ft,Super Area,2.90 Cr,Possession by Dec'27
379927,2 BHK,580 sq.ft,Super Area,3.01 Cr,Possession by Dec'27
379927,2 BHK,600 sq.ft,Super Area,3.11 Cr,Possession by Dec'27
425506,3 BHK,1471 sq.ft,Super Area,96.3 Lac,Possession by Feb'28
425506,3 BHK,1526 sq.ft,Super Area,99.9 Lac,Possession by Feb'28
425506,3 BHK,1696 sq.ft,Super Area,1.11 Cr,Possession by Feb'28
425506,3 BHK,1699 sq.ft,Super Area,1.11 Cr,Possession by Feb'28
425506,3 BHK,1700 sq.ft,Super Area,1.20 Cr,Possession by Feb'28
425506,3 BHK,1999 sq.ft,Super Area,1.30 Cr,Possession by Feb'28
425506,2 BHK,1159 sq.ft,Super Area,75.9 Lac,Possession by Feb'28
425506,2 BHK,1229 sq.ft,Super Area,80.5 Lac,Possession by Feb'28
425506,2 BHK,1384 sq.ft,Super Area,97.7 Lac,Possession by Feb'28
384290,3 BHK,758 sq.ft,Super Area,2.18 Cr,Possession by Feb'27
384290,3 BHK,847 sq.ft,Super Area,1.24 Cr,Possession by Feb'27
384290,3 BHK,1240 sq.ft,Super Area,1.49 Cr,Possession by Feb'27
384290,3 BHK,1241 sq.ft,Super Area,1.49 Cr,Possession by Feb'27
384290,3 BHK,1353 sq.ft,Super Area,1.62 Cr,Possession by Feb'27
384290,3 BHK,1407 sq.ft,Super Area,1.69 Cr,Possession by Feb'27
384290,3 BHK,1420 sq.ft,Super Area,1.70 Cr,Possession by Feb'27
384290,3 BHK,1421 sq.ft,Super Area,1.70 Cr,Possession by Feb'27
384290,3 BHK,1424 sq.ft,Super Area,1.71 Cr,Possession by Feb'27
384290,3 BHK,1430 sq.ft,Super Area,1.71 Cr,Possession by Feb'27
384290,3 BHK,1450 sq.ft,Super Area,1.74 Cr,Possession by Feb'27
384290,3 BHK,1453 sq.ft,Super Area,1.74 Cr,Possession by Feb'27
384290,3 BHK,1458 sq.ft,Super Area,1.75 Cr,Possession by Feb'27
384290,3 BHK,1460 sq.ft,Super Area,1.75 Cr,Possession by Feb'27
384290,3 BHK,1489 sq.ft,Super Area,1.79 Cr,Possession by Feb'27
384290,3 BHK,1497 sq.ft,Super Area,1.80 Cr,Possession by Feb'27
384290,3 BHK,1498 sq.ft,Super Area,1.80 Cr,Possession by Feb'27
384290,3 BHK,1525 sq.ft,Super Area,1.83 Cr,Possession by Feb'27
384290,2 BHK,673 sq.ft,Super Area,98.8 Lac,Possession by Feb'27
384290,2 BHK,987 sq.ft,Super Area,1.18 Cr,Possession by Feb'27
384290,2 BHK,998 sq.ft,Super Area,1.20 Cr,Possession by Feb'27
384290,2 BHK,1090 sq.ft,Super Area,1.31 Cr,Possession by Feb'27
410150,2 BHK,1166 sq.ft,Super Area,70.9 Lac,Possession by Aug'26
410150,2 BHK,1242 sq.ft,Super Area,75.5 Lac,Possession by Aug'26
410150,2 BHK,1590 sq.ft,Super Area,96.7 Lac,Possession by Aug'26
141819,3,BHK Villa 2225 sq.ft,Area Not Available,₹ 1.55 Cr,
141819,3,BHK Villa 1800 sq.ft,Area Not Available,₹ 1.49 Cr,
141819,Residential,Plot,Area Not Available,₹ 51.0 Lac,
427907,3 BHK,2145 sq.ft,Super Area,3 Cr,Possession by Jun'29
427907,3 BHK,2481 sq.ft,Super Area,3.47 Cr,Possession by Jun'29
427907,5 BHK,4137 sq.ft,Super Area,6.49 Cr,Possession by Jun'29
427907,5 BHK,4204 sq.ft,Super Area,5.87 Cr,Possession by Jun'29
427907,5 BHK,4895 sq.ft,Super Area,6.84 Cr,Possession by Jun'29
427907,5 BHK,5827 sq.ft,Super Area,9.69 Cr,Possession by Jun'29
427907,5 BHK,5947 sq.ft,Super Area,8.31 Cr,Possession by Jun'29
427907,4 BHK,3066 sq.ft,Super Area,4.69 Cr,Possession by Jun'29
392369,3 BHK,1325 sq.ft,Super Area,1.23 Cr,Possession by Nov'24
392369,3 BHK,1330 sq.ft,Super Area,1.23 Cr,Possession by Nov'24
392369,2 BHK,875 sq.ft,Super Area,81.4 Lac,Possession by Nov'24
392369,2 BHK,880 sq.ft,Super Area,84.8 Lac,Possession by Nov'24
392369,2 BHK,1099 sq.ft,Super Area,1.02 Cr,Possession by Nov'24
392369,2 BHK,1100 sq.ft,Super Area,1.05 Cr,Possession by Nov'24
